OTU	Test-Statistic	P	FDR_P	Bonferroni_P	0_mean	168_mean	140_mean	84_mean	112_mean	taxonomy
New.CleanUp.ReferenceOTU497	7.95535714286	0.0932272759789	0.681787841876	1.0	0.285714285714	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
New.CleanUp.ReferenceOTU529	7.95535714286	0.0932272759789	0.681787841876	1.0	0.0	0.285714285714	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
New.CleanUp.ReferenceOTU890	7.95535714286	0.0932272759789	0.681787841876	1.0	0.285714285714	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU949	7.95535714286	0.0932272759789	0.681787841876	1.0	0.0	0.571428571429	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__
New.CleanUp.ReferenceOTU1629	7.95535714286	0.0932272759789	0.681787841876	1.0	0.285714285714	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2130	7.95535714286	0.0932272759789	0.681787841876	1.0	0.0	0.285714285714	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
New.CleanUp.ReferenceOTU2470	7.95535714286	0.0932272759789	0.681787841876	1.0	0.0	0.285714285714	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
748537	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__
191043	7.94805194805	0.0934997602652	0.681787841876	1.0	0.857142857143	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
591642	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__flexus
998905	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana; s__
92263	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	2.85714285714	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
4307309	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.857142857143	0.0	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
199226	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.571428571429	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
68345	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	1.71428571429	0.0	0.0	0.0	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__TG5; s__
539819	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.857142857143	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
585221	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.571428571429	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
60257	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
4443429	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	1.14285714286	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Perlucidibaca; s__
367879	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	1.28571428571	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__
353491	7.94805194805	0.0934997602652	0.681787841876	1.0	0.428571428571	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
988385	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
1108339	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
3611664	7.94805194805	0.0934997602652	0.681787841876	1.0	1.14285714286	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
1051459	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
74330	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__socranskii
3429470	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae
1855596	7.94805194805	0.0934997602652	0.681787841876	1.0	0.571428571429	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
952203	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.571428571429	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
964989	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
534922	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.857142857143	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
2469654	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
714766	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella; s__
73760	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
817507	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae
1092725	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__aeria
569584	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
913340	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae
838837	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.857142857143	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
4334651	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae
535601	7.94805194805	0.0934997602652	0.681787841876	1.0	0.714285714286	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU945	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.714285714286	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__
New.CleanUp.ReferenceOTU2302	7.94805194805	0.0934997602652	0.681787841876	1.0	0.0	0.428571428571	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
833731	7.92070766464	0.0945263396405	0.681787841876	1.0	0.0	0.0	0.375	1.0	2.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
70363	7.88279355733	0.0959672070872	0.681787841876	1.0	0.0	0.0	0.25	0.625	2.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Oligella; s__
1083194	7.86845238095	0.0965175588501	0.681787841876	1.0	0.0	0.428571428571	0.375	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
4340137	7.84432603687	0.0974500883268	0.681787841876	1.0	0.0	0.142857142857	0.0	0.125	0.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
446403	7.84432603687	0.0974500883268	0.681787841876	1.0	0.0	0.142857142857	0.0	0.125	0.75	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__kroppenstedtii
2751958	7.82217138103	0.0983138216477	0.681787841876	1.0	0.0	0.0	0.375	0.625	1.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
4303213	7.81867160279	0.0984509185914	0.681787841876	1.0	0.0	0.142857142857	0.0	1.5	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__
505549	7.81281419392	0.0986807709071	0.681787841876	1.0	0.0	1.0	0.0	1.75	1.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68; s__
592170	7.68458481489	0.10383998599	0.681787841876	1.0	0.0	0.142857142857	0.875	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
976441	7.68458481489	0.10383998599	0.681787841876	1.0	0.0	0.428571428571	4.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
4416763	7.64051699309	0.10567034962	0.681787841876	1.0	0.0	0.571428571429	0.125	0.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
633252	7.58550141911	0.107997607801	0.681787841876	1.0	0.0	4.71428571429	36.25	1.125	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
146094	7.57591984799	0.108407770775	0.681787841876	1.0	0.0	2.14285714286	0.0	0.125	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
711843	7.56976285451	0.10867210052	0.681787841876	1.0	0.0	0.285714285714	1.625	0.375	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans
New.CleanUp.ReferenceOTU176	7.55782312925	0.109186401677	0.681787841876	1.0	0.142857142857	0.285714285714	0.5	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
1092833	7.541015625	0.109914218018	0.681787841876	1.0	0.0	0.0	0.125	0.625	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium; s__
582083	7.53733528551	0.110074188783	0.681787841876	1.0	0.0	0.0	0.125	0.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__aminovorans
New.CleanUp.ReferenceOTU898	7.52713923967	0.110518504279	0.681787841876	1.0	0.0	0.571428571429	0.75	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__
1011712	7.51374080572	0.111104905517	0.681787841876	1.0	0.0	0.857142857143	0.125	2.625	2.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
198449	7.51068269879	0.111239152478	0.681787841876	1.0	4.28571428571	0.0	0.375	0.625	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
807329	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
2163609	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__
574249	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum; s__
566820	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
4469960	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__
4401580	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
574689	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1076316	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
243579	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
495396	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
943989	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae
583134	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
539735	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__
785526	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
4460404	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
591699	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__adhaesivum
115315	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Yaniellaceae; g__Yaniella; s__
218885	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
505626	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
320629	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
4426298	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
2208658	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
192046	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
109591	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Dermabacter; s__
369182	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1047075	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
544847	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
626495	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
514940	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
2954730	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
441155	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
113265	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
512239	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__; s__
879972	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
856920	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola; s__
2859978	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
792073	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
2647328	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__
836783	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__
580625	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
157772	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4402254	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
187126	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
192983	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
139504	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__europaeus
1103964	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
113347	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
4316391	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
521268	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
4392457	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__
686789	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
550219	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
172296	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
291648	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
183049	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
591223	7.5	0.111709292816	0.681787841876	1.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
