OTU	Test-Statistic	P	FDR_P	Bonferroni_P	right palm_mean	left palm_mean	tongue_mean	gut_mean	taxonomy
214919	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__
1108959	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana; s__
999362	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__; s__
593043	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
292908	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
5547	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
4458619	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__
253214	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
535196	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
545996	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__minor
569912	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.222222222222	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
806568	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
256447	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
141821	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
13485	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
363735	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
667570	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
122517	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__
1110317	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
941096	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
112764	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__
702181	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
1015969	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__
370584	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
838594	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__
815480	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
4470236	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
181927	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
1111944	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
2213383	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
584516	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
3390534	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1020410	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
581286	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
859157	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
4130483	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
191908	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
137827	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae
820313	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
147685	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
4348101	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
790384	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Clavibacter; s__
210201	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
310003	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
1038987	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
864640	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae
779725	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
295019	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
4318869	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
127065	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
4428929	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
797560	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__minor
316728	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
536890	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Luteolibacter; s__
647215	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
1105486	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
3472245	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria
1616059	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
4420474	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__
369705	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__
650615	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
406145	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
188881	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4483152	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
247695	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
1049574	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
898871	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
948180	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
179157	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
68416	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
558276	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium; s__
3506872	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
585989	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
2057787	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria
931045	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
827969	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
192364	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
720511	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145
1084157	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Janibacter; s__
New.CleanUp.ReferenceOTU58	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.222222222222	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
New.CleanUp.ReferenceOTU101	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
New.CleanUp.ReferenceOTU120	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
New.CleanUp.ReferenceOTU135	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
New.CleanUp.ReferenceOTU172	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
New.CleanUp.ReferenceOTU203	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU244	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
New.CleanUp.ReferenceOTU275	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
New.CleanUp.ReferenceOTU304	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
New.CleanUp.ReferenceOTU308	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
New.CleanUp.ReferenceOTU335	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
New.CleanUp.ReferenceOTU369	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.222222222222	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__
New.CleanUp.ReferenceOTU378	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
New.CleanUp.ReferenceOTU404	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
New.CleanUp.ReferenceOTU424	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
New.CleanUp.ReferenceOTU458	2.77777777778	0.427171167188	0.496777678084	1.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
New.CleanUp.ReferenceOTU487	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__
New.CleanUp.ReferenceOTU496	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
New.CleanUp.ReferenceOTU545	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__cinerea
New.CleanUp.ReferenceOTU624	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__
New.CleanUp.ReferenceOTU663	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
New.CleanUp.ReferenceOTU685	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
New.CleanUp.ReferenceOTU723	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU742	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU805	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__TA18; o__PHOS-HD29; f__; g__; s__
New.CleanUp.ReferenceOTU893	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU953	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__; s__
New.CleanUp.ReferenceOTU965	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
New.CleanUp.ReferenceOTU973	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
New.CleanUp.ReferenceOTU977	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
New.CleanUp.ReferenceOTU1003	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
