OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	LH/30_mean	LH/10_mean	C/0_mean	LB/10_mean	C/10_mean	LH + LB/92_mean	C/92_mean	LB/30_mean	C/30_mean	LH + LB/10_mean	LB/92_mean	LH/92_mean	taxonomy
New.CleanUp.ReferenceOTU2892	30.9428571429	0.00200992138185	0.0383264420363	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU5332	30.9428571429	0.00200992138185	0.0383264420363	1.0	0.0	0.0	0.0	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU5999	30.844896374	0.00208015610266	0.0392806176666	1.0	2.0	0.333333333333	3.33333333333	0.0	4.0	7.33333333333	0.666666666667	0.333333333333	3.66666666667	4.33333333333	7.33333333333	1.33333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
New.ReferenceOTU14	30.815920398	0.00210138056882	0.0392998577535	1.0	4.33333333333	7.0	12.0	0.0	13.3333333333	2.0	2.33333333333	0.333333333333	8.0	3.0	14.6666666667	0.333333333333	6.33333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU4789	30.7276550999	0.00216732815735	0.0393392234116	1.0	5.33333333333	1.0	2.66666666667	0.0	2.0	5.66666666667	1.0	0.0	6.66666666667	4.0	2.33333333333	2.0	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
New.CleanUp.ReferenceOTU9355	30.7141434263	0.00217759789597	0.0393392234116	1.0	0.0	0.333333333333	0.666666666667	0.0	0.0	6.0	0.0	3.0	1.66666666667	1.0	0.333333333333	0.0	1.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
922761	30.7106071344	0.0021802934397	0.0393392234116	1.0	22.0	26.6666666667	98.6666666667	104.0	56.6666666667	310.333333333	35.0	375.333333333	40.6666666667	145.0	86.0	46.0	109.666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
315506	30.7052425348	0.00218438875499	0.0393392234116	1.0	20.6666666667	21.0	36.6666666667	0.0	27.0	135.0	36.6666666667	48.6666666667	45.6666666667	208.333333333	13.3333333333	52.0	26.3333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.ReferenceOTU54	30.6656376484	0.00221485323394	0.0395219223855	1.0	4.66666666667	7.66666666667	5.33333333333	0.0	7.0	4.66666666667	2.33333333333	0.0	7.33333333333	10.3333333333	2.0	2.33333333333	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
564704	30.5937858831	0.0022711707469	0.0401584282065	1.0	25.3333333333	14.6666666667	22.6666666667	1.0	15.0	74.0	71.3333333333	20.3333333333	31.0	48.3333333333	17.6666666667	55.0	39.3333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella
235262	30.4739659367	0.00236816782507	0.0414962740519	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__adolescentis
192776	30.435625	0.00240003972711	0.0416792613324	1.0	3.33333333333	0.666666666667	1.33333333333	0.0	0.333333333333	1.33333333333	1.66666666667	13.3333333333	4.0	7.66666666667	0.666666666667	3.33333333333	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.ReferenceOTU62	30.3795825584	0.00244737072317	0.0421250978457	1.0	0.0	0.666666666667	1.0	0.0	0.0	6.0	0.0	3.0	1.0	5.0	0.333333333333	0.0	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
565537	30.2977831846	0.00251807147576	0.0429618335118	1.0	40.6666666667	33.3333333333	52.3333333333	0.0	60.6666666667	107.666666667	37.6666666667	26.0	94.3333333333	124.333333333	38.3333333333	47.3333333333	37.3333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU5800	30.2344976283	0.00257411525829	0.0435361232815	1.0	1.33333333333	1.0	0.333333333333	0.0	2.66666666667	0.0	0.0	0.0	2.33333333333	0.0	1.66666666667	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
544419	30.2043926813	0.00260119482341	0.0435494919709	1.0	0.333333333333	0.666666666667	9.0	0.0	11.0	6.66666666667	0.333333333333	0.333333333333	1.66666666667	2.0	15.6666666667	1.0	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
New.ReferenceOTU43	30.1840077071	0.00261968666355	0.0435494919709	1.0	1.33333333333	2.33333333333	7.0	0.0	1.66666666667	4.33333333333	1.0	3.0	3.33333333333	4.33333333333	7.0	0.333333333333	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
New.CleanUp.ReferenceOTU171	30.1251069363	0.00267383090654	0.04407289079	1.0	3.66666666667	1.66666666667	2.33333333333	0.0	8.0	9.0	4.33333333333	0.0	12.6666666667	12.6666666667	6.66666666667	4.66666666667	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
New.ReferenceOTU22	30.018018018	0.00277504207157	0.0453567800773	1.0	13.6666666667	22.6666666667	20.0	0.333333333333	18.6666666667	6.0	15.6666666667	1.66666666667	28.3333333333	8.33333333333	18.0	11.3333333333	13.6666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU5582	29.854362966	0.00293686524925	0.0476016909149	1.0	2.33333333333	11.3333333333	6.0	0.0	14.3333333333	4.0	3.0	0.333333333333	21.0	9.66666666667	2.66666666667	1.66666666667	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
367213	29.7897810219	0.00300318856416	0.0482743946883	1.0	2.33333333333	0.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1143645	29.6227642276	0.00318144994513	0.0500107204096	1.0	0.0	0.0	0.0	9.33333333333	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__yabuuchiae
588197	29.5944131659	0.00321270172895	0.0500107204096	1.0	3.0	4.66666666667	3.0	0.0	1.33333333333	0.0	1.0	0.0	2.33333333333	0.0	1.33333333333	1.33333333333	2.33333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
835880	29.5764072914	0.00323270271381	0.0500107204096	1.0	0.666666666667	0.0	2.66666666667	0.333333333333	1.33333333333	13.0	0.0	5.0	0.0	8.66666666667	0.333333333333	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
589277	29.5251798561	0.00329026244623	0.0500107204096	1.0	0.666666666667	0.0	0.0	6.66666666667	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
1084865	29.5251798561	0.00329026244623	0.0500107204096	1.0	0.0	0.0	0.0	9.33333333333	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
692154	29.5189417126	0.00329733853904	0.0500107204096	1.0	5.33333333333	2.66666666667	4.0	0.0	3.66666666667	5.66666666667	7.66666666667	10.6666666667	6.33333333333	11.3333333333	1.66666666667	10.6666666667	5.33333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.ReferenceOTU40	29.5052619406	0.00331290705468	0.0500107204096	1.0	0.0	0.333333333333	2.66666666667	0.0	3.33333333333	13.0	0.0	0.666666666667	0.666666666667	2.33333333333	2.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
237081	29.4920957314	0.00332795772917	0.0500107204096	1.0	5.66666666667	3.0	10.3333333333	0.0	7.66666666667	41.3333333333	16.6666666667	5.33333333333	12.6666666667	21.6666666667	2.33333333333	24.0	13.3333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.ReferenceOTU30	29.4793251513	0.00334261884486	0.0500107204096	1.0	12.0	6.33333333333	13.0	0.0	14.6666666667	53.3333333333	10.3333333333	9.0	30.3333333333	49.3333333333	13.6666666667	17.3333333333	4.66666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
New.CleanUp.ReferenceOTU8152	29.4379190751	0.00339058221542	0.0503410870916	1.0	0.333333333333	3.33333333333	1.33333333333	0.0	2.33333333333	0.666666666667	0.333333333333	0.0	3.66666666667	2.66666666667	0.333333333333	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
172586	29.3867280585	0.00345079367949	0.0508469220198	1.0	0.333333333333	0.333333333333	3.0	0.0	0.666666666667	15.3333333333	0.0	3.33333333333	0.0	2.0	0.666666666667	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
1091060	29.2888204075	0.00356882365712	0.0516715746623	1.0	0.0	0.0	0.0	5.33333333333	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU7555	29.2784003985	0.00358161084282	0.0516715746623	1.0	0.666666666667	2.0	4.33333333333	0.0	2.66666666667	17.0	0.333333333333	3.33333333333	1.66666666667	6.33333333333	2.66666666667	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU9823	29.2744591377	0.00358645890972	0.0516715746623	1.0	0.0	0.0	0.0	0.0	0.0	4.33333333333	0.666666666667	0.0	0.333333333333	6.0	0.333333333333	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.CleanUp.ReferenceOTU4870	29.170775237	0.00371628287218	0.0531483101941	1.0	2.0	2.0	3.0	0.0	2.33333333333	0.0	0.666666666667	0.0	6.33333333333	0.666666666667	0.666666666667	0.333333333333	0.666666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.ReferenceOTU41	29.0216753297	0.00391089742269	0.0553938921057	1.0	0.666666666667	1.33333333333	3.33333333333	0.0	1.66666666667	18.6666666667	0.666666666667	1.0	4.33333333333	25.0	0.0	2.0	1.66666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
New.ReferenceOTU8	29.0072316842	0.00393026072524	0.0553938921057	1.0	26.0	23.6666666667	27.6666666667	0.0	17.3333333333	15.0	26.6666666667	15.6666666667	27.3333333333	39.0	12.3333333333	23.3333333333	26.3333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU5437	28.9556413556	0.00400017607179	0.0556192028111	1.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	0.0	0.666666666667	0.333333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU6945	28.9532549777	0.00400343876275	0.0556192028111	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.333333333333	0.0	1.66666666667	6.66666666667	0.0	1.33333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__mesenteroides
New.ReferenceOTU37	28.8523784073	0.00414371419626	0.0568382738285	1.0	0.666666666667	1.0	4.33333333333	0.0	3.66666666667	15.0	1.0	0.333333333333	2.33333333333	7.0	3.0	0.666666666667	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
New.ReferenceOTU63	28.8263839331	0.00418061694201	0.0568382738285	1.0	7.66666666667	11.3333333333	7.33333333333	0.0	7.33333333333	0.666666666667	10.6666666667	5.66666666667	18.3333333333	5.66666666667	7.0	9.0	4.66666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.ReferenceOTU29	28.8135654697	0.0041989301755	0.0568382738285	1.0	0.0	1.0	1.33333333333	0.0	2.33333333333	16.0	0.0	2.0	0.333333333333	4.66666666667	2.0	1.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.ReferenceOTU33	28.8071825275	0.00420807785671	0.0568382738285	1.0	12.3333333333	15.6666666667	17.0	0.0	12.6666666667	2.33333333333	7.66666666667	0.0	17.3333333333	2.66666666667	11.6666666667	9.0	12.6666666667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU10003	28.7776991985	0.00425057993856	0.0570163998655	1.0	0.0	0.0	0.666666666667	0.0	3.33333333333	5.0	1.0	0.333333333333	1.0	4.66666666667	2.66666666667	0.333333333333	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
301921	28.7415914684	0.0043031915167	0.0573267636985	1.0	5.0	3.66666666667	2.0	0.333333333333	0.666666666667	4.0	8.0	10.6666666667	4.33333333333	11.0	1.33333333333	8.33333333333	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.CleanUp.ReferenceOTU840	28.5946061461	0.00452386376389	0.0598565647671	1.0	0.0	0.0	2.0	0.0	0.0	5.33333333333	0.333333333333	1.66666666667	0.333333333333	4.0	0.666666666667	0.666666666667	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
297314	28.5167004733	0.00464517414185	0.0610463763912	1.0	18.6666666667	19.6666666667	32.0	0.0	19.6666666667	109.666666667	21.6666666667	32.3333333333	31.6666666667	170.333333333	10.6666666667	39.0	20.3333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
1108960	28.4964644585	0.00467718995564	0.0610545937162	1.0	0.0	0.0	0.0	13.0	0.0	0.0	0.333333333333	2.0	0.0	0.666666666667	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.ReferenceOTU64	28.4315239776	0.00478136489077	0.0616726686457	1.0	0.666666666667	1.33333333333	5.0	0.0	1.66666666667	14.0	0.666666666667	0.0	0.333333333333	4.66666666667	2.33333333333	0.333333333333	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
839282	28.427461315	0.00478795525218	0.0616726686457	1.0	35.6666666667	25.0	23.3333333333	0.0	15.6666666667	19.0	48.3333333333	3.66666666667	32.3333333333	22.3333333333	17.0	29.6666666667	30.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU3242	28.3475554124	0.00491935553507	0.0627306385047	1.0	0.0	0.0	1.33333333333	0.0	0.333333333333	4.66666666667	0.0	0.0	0.0	2.33333333333	0.0	0.333333333333	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU4055	28.3325991189	0.0049443301454	0.0627306385047	1.0	0.0	0.333333333333	2.33333333333	0.0	2.33333333333	3.66666666667	0.0	0.0	0.0	1.0	5.0	0.0	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__garvieae
New.CleanUp.ReferenceOTU8924	28.3037749288	0.00499280409654	0.0627306385047	1.0	0.0	0.333333333333	3.33333333333	0.0	0.333333333333	2.0	0.0	0.333333333333	0.666666666667	0.333333333333	2.33333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
746679	28.3000509795	0.00499909972659	0.0627306385047	1.0	0.666666666667	0.333333333333	5.33333333333	1.0	4.0	21.0	0.0	6.66666666667	0.0	1.0	8.0	0.333333333333	1.33333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU8001	28.1455311764	0.00526711764726	0.0649727046389	1.0	0.0	0.333333333333	4.0	0.0	3.33333333333	4.0	0.0	0.333333333333	0.0	1.0	6.33333333333	0.666666666667	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus
1004022	28.1152115212	0.00532129396236	0.0649727046389	1.0	0.0	0.0	0.0	13.6666666667	0.0	0.0	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__
701221	28.1152115212	0.00532129396236	0.0649727046389	1.0	0.333333333333	0.0	0.0	14.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
New.CleanUp.ReferenceOTU6096	28.1067786443	0.00533645645973	0.0649727046389	1.0	0.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
532203	28.1021489255	0.00534479832505	0.0649727046389	1.0	2.66666666667	0.0	0.0	12.3333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
New.ReferenceOTU72	28.0748471645	0.0053942445894	0.0651664951949	1.0	71.3333333333	97.3333333333	111.0	0.0	101.0	122.333333333	79.3333333333	32.0	132.666666667	169.333333333	66.6666666667	81.3333333333	78.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
4482944	27.9935798928	0.0055440252799	0.0665625257371	1.0	1.66666666667	2.33333333333	4.66666666667	0.0	2.0	9.0	5.33333333333	8.0	3.66666666667	7.66666666667	1.33333333333	8.66666666667	5.33333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__mesenteroides
New.CleanUp.ReferenceOTU5458	27.921005593	0.0056811315894	0.0677901898245	1.0	0.333333333333	0.0	0.666666666667	0.0	0.0	2.0	0.0	0.0	0.0	0.666666666667	1.33333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__garvieae
